time,old_sh_el_deg,sh_el_deg,stim_curr
4.48103,7.463,7.463,0.00
4.49119,7.441,7.441,0.00
4.50135,7.441,7.422,0.00
4.51149,7.422,7.422,0.00
4.52161,7.422,7.422,0.00
4.53176,7.402,7.402,0.00
4.54192,7.402,7.387,0.00
4.55223,7.387,7.387,0.00
4.56240,7.387,7.375,0.00
4.57255,7.375,7.375,0.00
4.58272,7.375,7.375,0.00
4.59301,7.364,7.364,0.00
4.60317,7.364,7.364,0.00
4.61333,7.360,7.360,0.00
4.62349,7.360,7.360,0.00
4.63365,7.354,7.354,0.00
4.64381,7.354,7.348,0.00
4.65398,7.348,7.348,0.00
4.66414,7.348,7.342,0.00
4.67431,7.342,7.342,0.00
4.68453,7.342,7.334,0.00
4.69469,7.334,7.334,0.00
4.70487,7.334,7.329,0.00
4.71534,7.329,7.329,0.00
4.72552,7.329,7.323,0.00
4.73573,7.323,7.323,0.00
4.74585,7.323,7.317,0.00
4.75601,7.317,7.317,0.00
4.76634,7.317,7.312,0.00
4.77660,7.312,7.312,0.00
4.78678,7.314,7.314,0.00
4.79716,7.314,7.314,0.00
4.80731,7.325,7.325,0.00
4.81797,7.325,7.325,0.00
4.82825,7.339,7.339,0.00
4.83841,7.339,7.339,0.00
4.84868,7.357,7.357,0.00
4.85922,7.357,7.357,0.00
4.86937,7.377,7.377,0.00
4.87953,7.377,7.377,0.00
4.88968,7.394,7.394,0.00
4.89984,7.394,7.394,0.00
4.91010,7.409,7.409,0.00
4.92043,7.409,7.409,0.00
4.93058,7.422,7.422,0.00
4.94078,7.422,7.422,0.00
4.95095,7.422,7.435,0.00
4.96111,7.435,7.435,0.00
4.97125,7.448,7.448,0.00
4.98142,7.448,7.448,0.00
4.99156,7.463,7.463,0.00
5.00171,7.463,7.463,0.00
5.01187,7.474,7.474,0.00
5.02202,7.474,7.474,0.00
5.03219,7.480,7.480,0.00
5.04234,7.480,7.480,0.00
5.05250,7.480,7.485,0.00
5.06266,7.485,7.485,0.00
5.07282,7.488,7.488,0.00
5.08299,7.488,7.488,0.00
5.09315,7.498,7.498,0.00
5.10332,7.498,7.503,0.00
5.11365,7.503,7.503,0.00
5.12382,7.503,7.512,0.00
5.13401,7.512,7.512,0.00
5.14434,7.512,7.521,0.00
5.15468,7.521,7.521,0.00
5.16510,7.522,7.522,0.00
5.17550,7.522,7.522,0.00
5.18586,7.518,7.518,0.00
5.19643,7.518,7.518,0.00
5.20681,7.514,7.514,0.00
5.21744,7.514,7.514,0.00
5.22761,7.514,7.513,0.00
5.23790,7.513,7.513,0.00
5.24806,7.518,7.518,0.00
5.25846,7.518,7.518,0.00
5.26868,7.523,7.523,0.00
5.27884,7.523,7.523,0.00
5.28914,7.523,7.538,0.00
5.29936,7.538,7.538,0.00
5.30954,7.553,7.553,0.00
5.31970,7.553,7.553,0.00
5.32987,7.572,7.572,0.00
5.34003,7.572,7.572,0.00
