t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
1.03020,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,-0.005,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
1.04037,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,-0.007,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
1.05112,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,-0.005,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
1.06129,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,-0.007,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
1.07180,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,-0.005,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
1.08222,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,-0.006,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
1.09444,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,-0.004,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
1.10463,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.033,-0.004,0.243,-0.004,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
1.11489,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.033,-0.004,0.243,-0.004,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
1.12509,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.033,-0.004,0.243,-0.002,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
1.13526,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.033,-0.004,0.243,-0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
